MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
90,100,25000,5,4,1967,1967,0,0,0,1632,1632,1,1632,0,0,1632,0,0,2,0,4,2,8,0,1967,2,576,0.5,0,0,0,0,0,0,0,6,2007,143000
20,NA,14375,6,6,1958,1958,541,111,354,354,819,1,1344,0,0,1344,0,1,1,0,3,1,7,1,1958,2,525,1,0,118,0,0,233,0,0,1,2009,137500
50,98,8820,5,6,1890,1996,0,1088,0,0,1088,1,1188,561,120,1869,0,0,1,0,2,1,7,0,1963,2,456,1,48,0,244,0,0,0,0,9,2009,124900
80,70,8163,5,6,1959,1959,128,748,294,102,1144,1,1144,0,0,1144,1,0,1,0,3,1,6,1,1959,1,796,1,86,0,0,0,0,0,0,3,2006,143000
20,85,14536,8,5,2002,2003,236,1300,0,316,1616,1,1629,0,0,1629,1,0,2,0,3,1,9,1,2002,3,808,1,0,252,0,0,0,0,0,11,2007,270000
60,65,14006,7,5,2002,2002,144,0,0,936,936,1,936,840,0,1776,0,0,2,1,3,1,7,1,2002,2,474,1,144,96,0,0,0,0,0,2,2006,192500
20,78,9360,6,7,1972,2006,0,982,0,179,1161,1,1381,0,0,1381,1,0,1,1,3,1,5,1,1972,2,676,1,0,0,0,0,0,0,0,3,2010,197500
20,60,7200,5,8,1950,2002,0,398,149,317,864,1,864,0,0,864,1,0,1,0,3,1,5,0,1980,2,720,1,194,0,0,0,0,0,0,7,2007,129000
20,60,7800,5,5,1965,1965,0,641,0,187,828,1,965,0,0,965,1,0,1,0,3,1,6,0,1979,1,300,1,421,0,0,0,0,0,0,7,2006,119900
85,60,7200,5,8,1972,2003,0,660,0,108,768,1,768,0,0,768,0,1,1,0,2,1,5,0,1974,1,396,1,192,0,0,0,0,0,0,4,2009,133900
60,NA,11075,5,4,1969,1969,232,562,193,29,784,1,1168,800,0,1968,0,1,2,1,4,1,7,1,1969,2,530,1,305,189,0,0,0,0,400,9,2008,172000
90,35,9400,6,5,1975,1975,250,945,0,0,945,1,980,0,0,980,0,2,2,0,4,0,4,0,NA,0,0,1,0,0,0,0,0,0,0,10,2006,127500
90,82,7136,6,6,1946,1950,423,484,0,495,979,0,979,979,0,1958,0,0,2,0,4,2,8,0,1946,2,492,1,0,0,0,0,0,0,0,8,2007,145000
160,24,1300,6,6,1980,1980,0,285,0,276,561,1,561,668,0,1229,0,0,1,1,2,1,5,1,1980,2,462,1,150,0,0,0,0,0,0,5,2009,124000
20,70,7420,5,5,1962,1962,0,417,0,640,1057,1,1057,0,0,1057,0,0,1,0,3,1,6,0,1977,2,576,1,0,0,0,0,0,0,0,4,2007,132000
20,65,8450,7,5,2003,2003,0,699,0,638,1337,1,1337,0,0,1337,1,0,2,0,3,1,6,0,2003,2,531,1,0,39,0,0,0,0,0,10,2007,185000
160,24,2572,7,5,1999,1999,0,604,0,92,696,1,696,720,0,1416,1,0,2,1,3,1,6,0,1999,2,484,1,0,44,0,0,0,0,0,5,2010,155000
20,50,7207,5,7,1958,2008,0,696,0,162,858,1,858,0,0,858,1,0,1,0,2,1,4,0,NA,0,0,1,117,0,0,0,0,0,0,2,2010,116500
60,NA,12227,6,7,1977,1995,424,896,0,434,1330,1,1542,1330,0,2872,1,0,2,1,4,1,11,1,1977,2,619,1,550,282,0,0,0,0,0,7,2008,272000
160,24,2308,6,6,1976,1976,0,556,0,248,804,1,804,744,0,1548,1,0,2,1,3,1,7,1,1976,2,440,1,48,0,0,0,0,0,0,7,2007,155000
20,122,11923,9,5,2007,2007,0,0,0,1800,1800,1,1800,0,0,1800,0,0,2,0,2,1,7,0,2007,2,702,1,288,136,0,0,0,0,0,5,2009,239000
60,80,11316,7,5,2002,2003,44,624,0,193,817,1,824,1070,0,1894,1,0,2,1,4,1,8,1,2002,2,510,1,0,40,0,0,0,0,0,2,2010,214900
60,65,10237,6,5,2005,2007,0,0,0,783,783,1,783,701,0,1484,0,0,2,1,3,1,8,1,2005,2,393,1,0,72,0,0,0,0,0,7,2007,178900
50,130,9600,5,7,1940,1950,0,428,0,300,728,1,976,332,0,1308,1,0,1,1,2,1,7,2,1940,1,256,1,0,70,0,0,0,0,0,6,2009,160000
20,NA,7390,5,7,1955,1955,151,902,0,196,1098,1,1098,0,0,1098,1,0,1,0,3,1,6,0,1955,1,260,1,0,0,0,0,0,0,0,7,2008,135000
50,50,5925,3,6,1910,1950,0,0,0,600,600,0,600,368,0,968,0,0,1,0,2,1,6,0,NA,0,0,1,0,0,0,0,0,0,0,5,2009,37900
190,75,10382,6,5,1958,1958,105,513,0,75,588,1,1095,0,0,1095,1,0,1,0,2,1,6,0,1958,1,264,1,0,0,0,0,0,0,0,3,2006,140000
50,60,10800,4,4,1949,1950,0,0,0,720,720,0,720,472,0,1192,0,0,1,1,4,1,6,0,NA,0,0,1,0,0,0,0,0,0,0,12,2006,135000
160,36,2268,7,5,2003,2004,106,567,0,197,764,1,764,862,0,1626,0,0,2,0,2,1,6,0,2003,2,474,1,0,27,0,0,0,0,0,7,2009,173000
120,55,7892,6,5,1979,1979,0,0,0,918,918,1,918,0,0,918,0,0,2,0,2,1,5,1,1979,1,264,1,28,0,0,0,0,0,0,4,2010,99500
20,95,11639,7,5,2007,2008,NA,0,0,1428,1428,1,1428,0,0,1428,0,0,2,0,3,1,6,0,2007,2,480,1,0,120,0,0,0,0,0,12,2008,182000
70,60,11414,7,8,1910,1993,0,0,0,728,728,0,1136,883,0,2019,0,0,1,0,3,1,8,0,1997,2,532,1,509,135,0,0,0,0,0,10,2009,167500
160,NA,2651,7,5,2000,2000,0,641,0,32,673,1,673,709,0,1382,1,0,2,1,3,1,6,0,2000,2,490,1,153,50,0,0,0,0,0,4,2006,165000
30,51,5900,4,7,1923,1958,0,0,0,440,440,1,869,0,0,869,0,0,1,0,2,1,4,0,NA,0,0,1,0,0,0,0,0,0,0,8,2006,85500
120,35,4274,7,5,2006,2007,NA,1106,0,135,1241,1,1241,0,0,1241,1,0,1,1,1,1,4,0,2007,2,569,1,0,116,0,0,0,0,0,11,2007,199900
20,68,9450,4,5,1954,1954,0,552,0,342,894,1,894,0,0,894,0,0,1,0,3,1,5,0,1999,2,400,1,0,0,0,0,0,0,0,5,2007,110000
20,80,8816,5,6,1963,1963,0,651,0,470,1121,1,1121,0,0,1121,1,0,1,0,3,1,5,0,1963,2,480,1,0,80,0,0,0,0,0,6,2009,139000
85,NA,12122,7,9,1961,2007,210,867,0,77,944,1,999,0,0,999,1,0,1,0,3,1,6,0,1961,2,588,1,144,76,0,0,0,0,0,7,2008,178400
60,98,12203,8,5,1998,1999,975,854,0,371,1225,1,1276,1336,0,2612,1,0,2,1,4,1,8,1,1998,3,676,1,250,0,0,0,0,0,0,7,2009,336000
20,43,3182,7,5,2007,2007,16,0,0,1266,1266,1,1266,0,0,1266,0,0,2,0,2,1,6,1,2007,2,388,1,100,16,0,0,0,0,0,3,2008,159895
60,NA,11250,8,5,2002,2002,0,0,0,1128,1128,1,1149,1141,0,2290,0,0,2,1,4,1,9,1,2002,2,779,1,0,0,0,0,0,0,0,5,2008,255900
90,75,10125,5,5,1977,1977,0,0,0,0,0,1,1302,432,0,1734,0,0,2,0,4,2,8,0,1977,2,539,1,0,0,0,0,0,0,0,8,2009,126000
190,68,10880,5,5,1950,1950,0,1040,0,124,1164,0,1164,0,0,1164,1,0,1,0,3,1,5,0,1950,1,240,1,0,48,0,0,0,0,0,8,2008,125000
50,59,5310,6,8,1910,2003,0,0,0,485,485,1,1001,634,0,1635,0,0,1,0,2,1,5,0,1950,1,255,1,394,0,0,0,0,0,0,6,2006,117000
20,83,10159,9,5,2009,2010,450,1646,0,284,1930,1,1940,0,0,1940,1,0,2,1,3,1,8,1,2010,3,606,1,168,95,0,0,0,0,0,4,2010,395192
60,NA,12046,6,6,1976,1976,298,156,0,692,848,1,1118,912,0,2030,0,0,2,1,4,1,8,1,1976,2,551,1,0,224,0,0,0,0,0,6,2007,195000
60,65,8125,7,5,2006,2006,0,0,0,770,770,1,778,798,0,1576,0,0,2,1,3,1,6,0,2006,2,614,1,0,50,0,0,0,0,0,8,2006,197000
60,82,9452,8,5,1997,1998,423,1074,0,322,1396,1,1407,985,0,2392,1,0,2,1,3,1,7,1,1997,3,870,1,0,70,0,0,0,0,0,6,2006,348000
70,121,17671,8,9,1882,1986,0,216,0,700,916,1,916,826,0,1742,0,0,1,1,4,1,8,1,1925,2,424,0.5,0,169,0,0,0,0,0,11,2009,168000
60,80,9760,6,8,1964,1993,340,536,117,169,822,1,1020,831,0,1851,0,0,2,1,3,1,7,1,1964,2,440,1,239,42,0,0,0,0,0,7,2007,187000
60,68,8846,6,5,2005,2006,0,0,0,750,750,1,750,750,0,1500,0,0,2,1,3,1,6,0,2005,2,564,1,0,35,0,0,0,0,0,8,2006,173900
20,96,12456,10,5,2006,2007,230,1172,0,528,1700,1,1718,0,0,1718,1,0,2,0,3,1,7,1,2008,3,786,1,216,48,0,0,0,0,0,7,2009,337500
50,51,4712,4,7,1946,1950,0,384,0,363,747,1,774,456,0,1230,1,0,1,1,3,1,5,0,1946,1,305,1,0,57,0,0,63,0,0,8,2006,121600
20,NA,10659,5,6,1961,1961,0,915,0,135,1050,1,1050,0,0,1050,1,0,1,0,3,1,6,0,1961,1,368,1,0,319,0,0,0,0,0,1,2006,136500
20,NA,11717,6,6,1970,1970,571,0,0,1442,1442,1,1442,0,0,1442,0,0,2,0,2,1,6,1,1970,2,615,1,371,0,0,0,0,0,0,2,2009,185000
30,60,9786,3,4,1922,1950,0,0,0,1007,1007,0,1077,0,0,1077,0,0,1,0,3,1,6,1,1922,1,210,0.5,0,100,48,0,0,0,0,5,2006,91000
20,64,6762,7,5,2006,2006,24,686,0,501,1187,1,1208,0,0,1208,1,0,2,0,2,1,6,0,2006,2,632,1,105,61,0,0,0,0,0,2,2010,206000
20,74,10206,3,3,1952,1952,0,0,0,0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,1956,2,528,1,0,0,0,0,0,0,0,7,2009,82000
30,60,5400,5,6,1920,1950,0,0,0,691,691,1,691,0,0,691,0,0,1,0,2,1,4,0,1920,1,216,0,0,20,94,0,0,0,0,1,2007,86000
20,75,11957,8,5,2006,2006,53,24,0,1550,1574,1,1574,0,0,1574,0,0,2,0,3,1,7,1,2006,3,824,1,144,104,0,0,0,0,0,7,2008,232000
90,NA,11500,5,6,1976,1976,164,0,0,1680,1680,1,1680,0,0,1680,0,0,2,0,4,2,8,0,1976,2,528,1,0,0,0,0,0,0,0,6,2007,136905
120,43,3182,7,5,2005,2006,16,16,0,1330,1346,1,1504,0,0,1504,0,0,2,0,1,1,7,1,2005,2,457,1,156,0,0,0,0,0,0,5,2009,181000
80,65,8385,5,8,1977,1977,220,595,0,390,985,1,985,0,0,985,0,0,2,0,3,1,6,0,1977,1,328,1,210,0,0,0,0,0,0,11,2008,149900
20,NA,12155,6,3,1970,1970,0,1237,0,420,1657,1,1657,0,0,1657,0,1,2,0,3,1,7,1,1970,2,484,1,0,0,0,0,147,0,0,3,2007,163500
160,21,2217,4,4,1970,1970,0,273,273,0,546,1,546,546,0,1092,0,0,1,1,3,1,6,0,1970,1,286,1,238,0,0,0,0,0,0,8,2009,88000
20,43,12118,7,5,2004,2005,108,0,0,1710,1710,1,1710,0,0,1710,0,0,2,0,3,1,7,1,2004,2,550,1,100,48,0,0,180,0,0,4,2009,240000
50,60,6000,5,5,1926,1950,0,0,0,1008,1008,1,1008,0,514,1522,0,0,2,0,4,1,7,0,NA,0,0,0.5,0,0,138,0,0,0,0,6,2006,102000
50,115,21286,5,5,1948,1950,0,0,0,720,720,1,720,551,0,1271,0,0,2,0,4,1,7,1,1948,1,312,1,0,0,108,0,0,0,0,8,2008,135000
90,75,9825,5,5,1965,1965,0,0,0,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,NA,0,0,1,0,0,0,0,0,0,0,5,2010,100000
70,55,10592,6,7,1923,1996,0,0,0,602,602,1,900,602,0,1502,0,0,1,1,3,1,7,2,1923,1,180,1,96,0,112,0,53,0,0,8,2007,165000
30,60,7200,5,4,1910,2006,0,247,465,310,1022,0,1022,0,0,1022,1,0,1,0,2,1,4,0,1956,1,280,1,0,30,226,0,0,0,0,6,2009,85000
20,60,11664,6,5,1948,1950,206,336,0,746,1082,1,1082,0,0,1082,0,0,1,0,2,1,5,1,1948,1,240,1,0,130,0,0,0,0,0,11,2007,119200
60,70,8400,8,6,2001,2001,0,643,0,167,810,1,810,855,0,1665,1,0,2,1,3,1,6,0,2001,2,528,1,0,45,0,0,0,0,0,11,2009,227000
20,73,11883,7,5,1996,1996,196,690,0,814,1504,1,1504,0,0,1504,1,0,2,0,3,1,6,1,1996,2,478,1,115,66,0,0,0,0,0,6,2009,203000
120,NA,5814,8,5,1984,1984,0,1036,0,184,1220,1,1360,0,0,1360,1,0,1,0,1,1,4,1,1984,2,565,1,63,0,0,0,0,0,0,8,2009,187500
80,NA,10784,7,5,1991,1992,76,0,0,384,384,1,802,670,0,1472,0,0,2,1,3,1,7,1,1991,2,402,1,164,0,0,0,0,0,0,5,2007,160000
120,43,3013,7,5,2005,2005,145,16,0,1346,1362,1,1506,0,0,1506,0,0,2,0,2,1,6,1,2005,2,440,1,142,20,0,0,0,0,0,4,2006,213490
20,60,7024,4,5,2005,2005,0,1024,0,108,1132,1,1132,0,0,1132,1,0,1,1,2,1,5,0,2005,2,451,1,252,64,0,0,0,0,0,6,2008,176000
20,64,7406,7,5,2006,2006,84,684,0,515,1199,1,1220,0,0,1220,1,0,2,0,2,1,6,0,2006,2,632,1,105,54,0,0,0,0,0,7,2006,194000
50,52,9439,5,5,1930,1950,0,324,0,588,912,1,912,336,0,1248,0,0,1,0,2,1,6,0,1957,1,160,1,0,0,192,0,0,0,0,3,2007,87000
120,43,3182,7,5,2005,2006,14,16,0,1330,1346,1,1504,0,0,1504,0,0,2,0,2,1,7,1,2005,2,437,1,156,20,0,0,0,0,0,5,2008,191000
20,NA,15498,8,6,1976,1976,0,1165,400,0,1565,1,2898,0,0,2898,1,0,2,0,2,1,10,1,1976,2,665,1,0,72,174,0,0,0,0,5,2008,287000
20,70,7700,5,5,1972,1972,0,138,468,276,882,1,882,0,0,882,1,0,1,0,3,1,5,0,1980,2,461,1,96,0,0,0,0,0,0,3,2007,112500
20,73,9300,5,5,1960,1960,324,697,0,571,1268,1,1264,0,0,1264,1,0,1,0,3,1,6,2,1960,2,461,1,0,0,0,0,143,0,0,4,2010,167500
20,71,9520,8,5,2007,2008,338,1513,0,125,1638,1,1646,0,0,1646,1,0,2,0,3,1,7,1,2008,3,800,1,192,44,0,0,0,0,0,4,2008,293077
50,79,9492,5,5,1941,1950,0,368,41,359,768,1,968,408,0,1376,1,0,1,0,3,1,6,1,1941,1,240,1,0,0,0,0,0,0,0,4,2007,105000
160,21,1680,6,7,1972,1972,281,317,0,355,672,1,672,546,0,1218,0,1,1,1,3,1,7,0,1972,1,264,1,0,28,0,0,0,0,0,5,2006,118000
190,NA,7082,5,8,1916,1995,0,0,0,686,686,1,948,980,0,1928,0,0,2,0,5,2,10,0,NA,0,0,0,0,0,228,0,0,0,0,7,2006,160000
75,102,15863,7,3,1920,1970,0,523,0,301,824,1,1687,998,397,3082,1,0,2,1,5,1,12,2,1970,2,672,1,136,63,0,0,0,0,0,8,2009,197000
60,NA,14541,8,7,1993,1993,0,1012,0,326,1338,1,1352,1168,0,2520,1,0,2,1,5,1,10,1,1993,3,796,1,209,55,0,0,0,0,0,11,2006,310000
20,NA,8125,7,5,2002,2002,295,986,0,668,1654,1,1654,0,0,1654,1,0,2,0,3,1,6,0,2002,3,900,1,0,136,0,0,0,0,0,2,2006,230000
30,50,6305,5,7,1938,1950,0,0,0,920,920,1,954,0,0,954,0,0,1,0,2,1,5,1,1938,1,240,1,0,0,0,0,0,0,0,6,2007,119750
20,NA,11500,4,3,1957,1957,0,0,0,0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,1957,1,290,0,186,0,0,0,0,0,0,1,2009,84000
20,89,12898,9,5,2007,2008,70,1022,0,598,1620,1,1620,0,0,1620,1,0,2,0,2,1,6,1,2008,3,912,1,228,0,0,0,0,0,0,9,2009,315500
60,NA,9240,8,5,2001,2002,396,0,0,1055,1055,1,1055,1208,0,2263,0,0,2,1,3,1,7,1,2001,2,905,1,0,45,0,0,189,0,0,9,2008,287000
160,21,1533,4,6,1970,2008,0,0,0,546,546,1,798,546,0,1344,0,0,1,1,3,1,6,1,NA,0,0,1,0,0,0,0,0,0,0,5,2009,97000
180,21,1477,4,4,1970,1970,0,509,0,121,630,1,630,0,0,630,1,0,1,0,1,1,3,0,1970,1,286,1,0,0,0,0,0,0,0,4,2009,80000
20,88,13125,5,4,1957,2000,67,168,682,284,1134,1,1803,0,0,1803,1,0,2,0,3,1,8,1,1957,2,484,1,0,0,0,0,0,0,0,1,2006,155000
60,NA,9130,6,8,1966,2000,252,400,64,336,800,1,800,832,0,1632,0,1,1,1,4,1,7,0,1966,2,484,1,0,40,0,0,0,0,0,7,2008,173000
120,34,5381,6,5,2005,2005,135,900,0,406,1306,1,1306,0,0,1306,1,0,2,0,1,1,5,1,2005,2,624,1,170,63,0,0,0,0,0,8,2009,196000
60,86,11839,7,5,1990,1990,99,1085,0,390,1475,1,1532,797,0,2329,1,0,2,1,4,1,10,1,1990,2,514,1,192,121,0,0,0,0,0,5,2008,262280
20,80,9600,8,5,1981,1981,0,1104,0,1420,2524,1,2524,0,0,2524,1,0,2,1,4,1,9,1,1981,2,542,1,474,120,0,0,0,0,0,7,2009,278000
20,NA,13680,3,5,1955,1955,0,0,0,0,0,1,1733,0,0,1733,0,0,2,0,4,1,8,1,1955,2,452,1,0,0,0,0,0,0,0,6,2009,139600
60,85,16056,9,5,2005,2006,208,240,0,1752,1992,1,1992,876,0,2868,0,0,3,1,4,1,11,1,2005,3,716,1,214,108,0,0,0,0,0,7,2006,556581
20,57,9245,5,5,1994,1995,0,686,0,304,990,1,990,0,0,990,0,1,1,0,3,1,5,0,1996,2,672,1,0,0,0,0,0,0,0,2,2008,145000
20,100,21750,5,4,1960,2006,75,0,0,0,0,1,1771,0,0,1771,0,0,1,0,3,1,9,1,1960,2,336,1,0,0,0,0,0,0,0,11,2009,115000
20,60,11100,4,7,1946,2006,0,0,0,0,0,1,930,0,0,930,0,0,1,0,2,1,6,0,1946,1,308,1,0,0,0,0,0,0,0,4,2010,84900
20,73,8993,7,5,2007,2007,0,0,0,1302,1302,1,1302,0,0,1302,0,0,2,0,3,1,6,0,2007,2,436,1,0,22,0,0,0,0,0,8,2007,176485
20,103,11175,7,5,2007,2007,0,0,0,1316,1316,1,1316,0,0,1316,0,0,2,0,3,1,6,1,2007,2,440,1,0,20,0,0,0,0,0,10,2007,200141
60,100,9500,6,6,1964,1978,272,442,0,374,816,1,1127,850,0,1977,0,1,1,1,4,1,9,1,1964,2,540,1,0,52,0,0,0,0,0,6,2007,165000
20,68,8562,5,6,1957,2002,145,383,0,833,1216,1,1526,0,0,1526,0,0,1,0,4,1,7,1,1957,1,364,1,116,78,0,0,0,0,0,5,2010,144500
60,90,11367,8,5,2002,2002,210,932,0,133,1065,1,1091,898,0,1989,1,0,2,1,3,1,7,1,2002,2,586,1,199,60,0,0,0,0,0,11,2006,255000
20,104,11361,6,5,1976,1976,160,644,0,549,1193,1,1523,0,0,1523,0,1,2,0,3,1,7,1,1976,2,478,1,0,0,0,0,189,0,0,5,2008,180000
120,43,7052,7,5,2005,2005,240,659,0,705,1364,1,1364,0,0,1364,1,0,2,0,2,1,6,1,2005,2,484,1,192,36,0,0,0,0,0,6,2006,185850
60,NA,29959,7,6,1994,1994,0,595,0,378,973,1,979,871,0,1850,0,0,2,1,3,1,7,1,1994,2,467,1,168,98,0,0,0,0,0,1,2009,248000
60,96,11308,9,5,2008,2008,154,936,0,168,1104,1,1130,1054,0,2184,1,0,2,1,3,1,10,1,2008,3,836,1,0,102,0,0,0,0,0,7,2009,335000
50,NA,11275,6,7,1932,1950,480,297,557,0,854,1,1096,895,0,1991,0,0,1,1,3,1,7,1,1977,2,432,1,0,0,19,0,0,0,0,3,2007,220000
120,41,4920,8,5,2001,2001,0,616,0,722,1338,1,1338,0,0,1338,1,0,2,0,2,1,6,0,2001,2,582,1,0,0,170,0,0,0,0,4,2010,213500
30,120,18000,3,4,1935,1950,0,0,0,894,894,1,894,0,0,894,0,0,1,0,2,1,6,0,1994,3,1248,1,0,20,0,0,0,0,560,8,2008,81000
190,85,13600,5,5,1900,1950,0,0,0,662,662,0,1422,915,0,2337,0,0,2,0,5,2,10,0,1945,2,560,1,0,57,0,0,0,0,0,9,2007,90000
30,50,6000,6,6,1925,1980,0,397,0,706,1103,1,1103,0,0,1103,0,0,1,0,2,1,5,1,1976,2,440,1,166,120,0,0,0,0,0,7,2006,110500
20,NA,11000,5,6,1966,1966,200,740,230,184,1154,1,1154,0,0,1154,0,0,1,1,3,1,6,1,1966,2,480,1,0,58,0,0,0,0,0,11,2009,154000
60,80,14000,7,5,1996,1997,0,1201,0,105,1306,1,1306,954,0,2260,1,0,2,1,3,1,7,0,1996,2,533,1,296,44,0,0,0,0,0,4,2010,328000
60,59,7837,6,7,1993,1994,0,0,0,799,799,1,799,772,0,1571,0,0,2,1,3,1,7,1,1993,2,380,1,0,40,0,0,0,0,0,5,2009,178000
60,80,9760,6,6,1964,1964,360,674,106,0,780,1,798,813,0,1611,1,0,1,1,4,1,7,0,1964,2,442,1,328,128,0,0,189,0,0,6,2008,167900
160,42,3964,6,4,1973,1973,0,837,0,105,942,1,1291,1230,0,2521,1,0,2,1,5,1,10,1,1973,2,576,1,728,20,0,0,0,0,0,6,2006,151400
45,60,9600,5,7,1949,2003,0,220,0,625,845,1,893,0,0,893,0,1,1,0,2,1,4,0,1985,2,576,1,0,0,0,0,0,0,0,5,2007,135000
20,72,10152,5,5,1956,1956,120,586,0,462,1048,1,1048,0,0,1048,1,0,1,0,3,1,6,0,1956,1,286,1,0,20,0,0,192,0,0,6,2007,135000
60,78,11700,6,6,1968,1968,0,298,0,429,727,1,829,727,0,1556,0,0,1,1,4,1,8,0,1968,2,441,1,0,0,0,0,0,0,0,5,2009,154000
50,50,7585,5,3,1948,1950,0,0,0,810,810,1,1002,454,0,1456,1,1,1,0,4,1,7,1,1954,1,280,0.5,0,0,0,0,0,0,0,8,2006,91500
60,75,7950,6,6,1977,1977,140,535,0,155,690,1,698,728,0,1426,0,0,1,1,3,1,6,0,1977,2,440,1,252,0,0,0,0,0,0,7,2009,159500
20,74,8556,7,5,2006,2006,0,0,0,1240,1240,1,1240,0,0,1240,0,0,2,0,2,1,5,0,2006,3,826,1,140,93,0,0,0,0,0,5,2007,194000
70,75,13125,7,6,1940,1984,0,410,0,390,800,1,960,780,0,1740,0,0,1,1,3,1,6,2,1940,1,240,1,0,0,0,0,0,0,0,7,2007,219500
50,60,10800,5,8,1936,1989,0,626,0,170,796,1,1096,370,0,1466,0,1,2,0,3,1,7,1,1950,2,566,1,436,21,0,0,0,0,500,4,2006,170000
20,NA,15870,5,5,1969,1969,0,75,791,230,1096,1,1096,0,0,1096,1,0,1,0,3,1,6,0,1969,1,299,1,240,32,0,0,0,0,0,3,2006,138800
120,37,4435,6,5,2004,2004,169,662,0,186,848,1,848,0,0,848,1,0,1,0,1,1,3,1,2004,2,420,1,140,0,0,0,0,0,0,5,2006,155900
20,65,8775,5,5,1994,1994,0,495,0,495,990,1,990,0,0,990,0,0,1,0,3,1,5,0,1996,1,299,1,0,64,0,0,0,0,0,4,2007,126000
20,80,11040,6,7,1971,2004,144,656,0,602,1258,1,1258,0,0,1258,0,1,2,0,3,1,5,0,1971,2,528,1,55,0,0,216,0,0,0,10,2008,145000
20,75,7500,5,5,1963,1963,0,824,0,216,1040,1,1040,0,0,1040,1,0,1,1,3,1,5,0,1963,1,308,1,0,0,220,0,0,0,0,6,2010,133000
20,70,8749,7,5,2002,2002,100,0,0,1459,1459,1,1459,0,0,1459,0,0,2,0,3,1,6,1,2002,2,527,1,192,39,0,0,0,0,0,9,2007,192000
20,80,8800,6,6,1964,1964,425,553,0,698,1251,1,1251,0,0,1251,1,0,1,0,3,1,6,2,1964,1,461,1,0,116,0,0,0,0,700,3,2006,160000
60,NA,13031,6,5,1995,1996,0,592,0,99,691,1,691,807,0,1498,0,0,2,1,3,1,6,1,1995,2,409,1,315,44,0,0,0,0,0,7,2006,187500
85,73,9069,6,6,1992,1992,0,747,0,189,936,1,996,0,0,996,1,0,1,0,2,1,5,0,1992,2,564,1,120,0,0,0,0,0,0,4,2010,147000
160,NA,1974,4,5,1973,1973,0,334,0,212,546,1,546,546,0,1092,0,0,1,1,3,1,6,0,1973,1,286,1,120,96,0,0,0,0,0,5,2010,83500
60,85,10574,8,5,2005,2006,0,0,0,1082,1082,1,1082,871,0,1953,0,0,2,1,3,1,9,1,2005,3,1043,1,160,50,0,0,0,0,0,5,2009,252000
160,24,2522,7,5,2004,2004,50,0,0,970,970,1,970,739,0,1709,0,0,2,0,3,1,7,0,2004,2,380,1,0,40,0,0,0,0,0,4,2006,137500
120,37,3316,8,5,2005,2005,0,1039,0,208,1247,1,1247,0,0,1247,1,0,1,1,1,1,4,1,2005,2,550,1,0,84,0,0,0,0,0,4,2006,197000
90,60,8544,3,4,1950,1950,0,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1987,2,400,1,0,0,0,0,0,0,0,6,2009,92900
160,24,2160,7,5,1999,2000,212,510,0,90,600,1,624,628,0,1252,1,0,2,1,2,1,4,0,1999,2,462,1,0,48,0,0,0,0,0,3,2008,160000
50,60,8400,6,5,1925,1950,0,423,0,758,1181,1,1390,304,0,1694,0,0,2,0,4,1,7,1,1925,2,576,1,342,0,128,0,0,0,0,6,2008,136500
20,71,9230,5,8,1965,1998,166,661,0,203,864,1,1200,0,0,1200,1,0,1,1,1,1,6,0,1977,2,884,1,0,64,0,0,0,0,0,10,2006,146000
20,74,5868,5,7,1956,2000,0,248,240,448,936,1,936,0,0,936,1,0,1,0,2,1,4,0,1956,1,308,1,0,0,80,0,160,0,0,5,2010,129000
20,78,9317,6,5,2006,2006,0,24,0,1290,1314,1,1314,0,0,1314,0,0,2,0,3,1,6,1,2006,2,440,1,0,22,0,0,0,0,0,3,2007,176432
70,60,6882,6,7,1914,2006,0,0,0,684,684,1,773,582,0,1355,0,0,1,1,3,1,7,0,NA,0,0,1,136,0,115,0,0,0,0,3,2007,127000
120,NA,3696,8,5,1986,1986,0,0,0,1074,1074,1,1088,0,0,1088,0,0,1,1,2,1,5,0,1987,2,461,1,0,74,137,0,0,0,0,10,2007,170000
50,50,6000,4,6,1936,1950,0,672,0,0,672,1,757,567,0,1324,0,0,1,0,3,1,6,0,1936,1,240,1,0,0,0,0,0,0,0,7,2009,128000
20,82,11880,7,5,1978,1978,206,704,0,567,1271,1,1601,0,0,1601,0,0,2,0,3,1,7,1,1978,2,478,1,0,0,0,0,0,0,0,4,2009,157000
30,60,8400,2,5,1920,1950,0,290,0,0,290,0,438,0,0,438,0,0,1,0,1,1,3,0,1930,1,246,0,0,0,0,0,0,0,0,1,2009,60000
